WSPD,WVHT
5.8,99
5.3,99
5.7,1.11
6.6,99
7.6,99
5.8,1.23
4.1,99
4.7,99
3.7,1.15
4,99
7.1,99
9.8,1.17
10.5,99
8.9,99
8.1,1.3
8.7,99
7.9,99
7.3,1.25
8.2,99
8.3,99
6.9,1.24
5,99
5.9,99
5.6,1.2
6.6,99
7.2,99
7.4,1.17
7.6,99
7.1,99
6.8,1.23
5.9,99
6,99
5.8,1.12
5.9,99
6.9,99
6.7,1.22
6,99
5.5,99
4.3,1.21
3.7,99
4,99
4.7,1.2
5.7,99
5.6,99
5.1,1.16
3.1,99
1.9,99
1.7,1.23
2.9,99
3.9,99
4.2,1.19
4.9,99
5,99
5.4,1.18
5.3,99
5.1,99
4.9,1.12
4.8,99
4.7,99
5.1,1.04
5.3,99
5.4,99
5.1,1.1
5.1,99
4.9,99
5.2,1.05
5.3,99
5.1,99
5,1.03
4.2,99
4.9,99
6,0.95
6.7,99
4.4,99
3,0.96
4.1,99
4.5,99
4.5,0.98
4.7,99
4.6,99
4.8,0.99
4.2,99
3.7,99
3.9,0.94
4.8,99
5.6,99
5.8,0.96
5.6,99
5.6,99
5.4,1.03
5.8,99
6.1,99
6.1,1.04
6.3,99
6.7,99
6.7,1
6.7,99
7,99
6.6,0.98
6.6,99
6.3,99
6.6,1.02
6.2,99
7,99
6.9,0.98
7.2,99
6.6,99
7,1.1
6.9,99
6.7,99
7.4,0.98
6.7,99
6.7,99
6.6,1.04
6.1,99
6.1,99
6.6,1.02
6.4,99
6.8,99
6.4,0.95
6.6,99
6.5,99
6.9,0.94
6.6,99
6.7,99
6.4,0.97
6.3,99
6.1,99
5.9,0.89
5.9,99
5.9,99
5.7,0.94
5.2,99
5.4,99
5.7,0.89
5.8,99
5.9,99
6.3,0.86
6.1,99
6,99
6,0.85
6,99
6.3,99
6.7,0.82
7.5,99
7.6,99
7.5,0.86
6.3,99
6,99
5.7,0.82
5.2,99
4.8,99
5.1,0.77
4.7,99
5.5,99
5.8,0.77
5.6,99
5.9,99
6.2,0.8
6.1,99
5.6,99
6.1,0.84
6.3,99
6.3,99
5.8,0.78
5.5,99
6.9,99
6.6,0.78
5.5,99
5.9,99
7.2,0.8
3.7,99
4,99
5,0.75
4.2,99
5.8,99
2.2,0.74
1.6,99
2,99
6.9,0.77
6.7,99
5.6,99
4.2,0.83
3.6,99
4.1,99
4,0.75
3.3,99
3.1,99
3.4,0.73
3.4,99
3.3,99
3.1,0.73
3,99
4,99
3.7,0.73
3.7,99
3.5,99
3.2,0.77
3.8,99
3.5,99
2.8,0.83
2.5,99
2.7,99
2.9,0.79
2.8,99
3.1,99
2.7,0.81
3.3,99
3.8,99
3.7,0.75
3.2,99
2.8,99
3,0.78
3.2,99
3.1,99
3.1,0.76
3.2,99
3.3,99
3.6,0.72
3,99
3.1,99
3.3,0.74
3.2,99
3.6,99
3.2,0.72
3.4,99
3.3,99
3,0.72
2.9,99
2.9,99
2.6,0.63
2.7,99
4.1,99
4.3,0.67
4,99
4.2,99
3.9,0.65
4.1,99
3.9,99
3.8,0.58
3.6,99
3.7,99
3.6,0.65
3.9,99
3.7,99
3.6,0.63
3.7,99
3.8,99
3.6,0.61
3.4,99
3.6,99
3.1,0.62
3.2,99
3.4,99
3.4,0.59
3.4,99
3.3,99
3.4,0.6
3.2,99
3.1,99
2.9,0.57
2.9,99
2.6,99
2.7,0.6
2.7,99
2.6,99
2.3,0.58
2.5,99
2.4,99
2.3,0.59
2.4,99
2.5,99
2.4,0.59
2.3,99
2.4,99
2.4,0.53
2.5,99
2.9,99
2.7,0.54
2.4,99
2.3,99
2,0.57
2.3,99
2.3,99
2.1,0.57
2.3,99
1.8,99
2.1,0.54
2.1,99
2.2,99
2.4,0.54
2.5,99
2.2,99
2.4,0.53
1.9,99
2,99
2.2,0.51
1.8,99
1.7,99
2.2,0.52
2,99
1.4,99
1.5,0.52
2.3,99
2.3,99
2.4,0.5
2.3,99
2.7,99
3,0.53
2.5,99
2,99
2,0.49
2.1,99
2.1,99
2.3,0.46
2.5,99
2.3,99
2,0.5
1.8,99
1.6,99
2.6,0.46
2.6,99
2.5,99
2.6,0.47
3,99
3.1,99
2.9,0.49
2.4,99
2.9,99
2.3,0.48
1.8,99
1.9,99
1.7,0.45
1.6,99
1.5,99
1.8,0.42
1.7,99
1.5,99
0.8,0.45
0.4,99
1,99
0.8,0.42
0.7,99
0.7,99
0.7,0.42
0.7,99
1,99
1.2,0.43
1.1,99
1.1,99
1.3,0.43
1.2,99
1.3,99
0.9,0.44
1.2,99
0.8,99
0.8,0.43
0.7,99
0.2,99
0,0.44
0.1,99
0,99
0.1,0.4
0.4,99
0.2,99
0.2,0.42
0.4,99
0.6,99
0.6,0.4
0.8,99
0.6,99
0.9,0.4
0.4,99
3.2,99
3,0.38
1.8,99
1.5,99
1.7,0.4
2,99
2.8,99
2.9,0.37
2.7,99
2.4,99
2.3,0.38
2.4,99
2.1,99
2.2,0.37
2.2,99
2,99
2.4,0.37
2.9,99
2.9,99
2.8,0.35
2.6,99
2.5,99
2.5,0.33
2,99
1.7,99
1.5,0.35
1.4,99
1.5,99
1.7,0.34
2.1,99
2.7,99
3,0.33
2.6,99
2.3,99
2.2,0.34
2.2,99
2.1,99
2.3,0.33
2.3,99
2.1,99
2.1,0.32
2.2,99
2.5,99
2.8,0.31
2.3,99
2.6,99
2.5,0.31
2.6,99
2.6,99
2.7,0.33
2.4,99
2.7,99
2.3,0.31
2.2,99
2,99
2.4,0.32
2.6,99
2.4,99
2.3,0.3
2.2,99
2.4,99
2.4,0.3
2.3,99
2.5,99
2.5,0.3
2.3,99
2,99
2.4,0.29
2.9,99
2.9,99
3.1,0.31
3.2,99
3.7,99
3.8,0.3
4.1,99
4.5,99
4.5,0.28
4.5,99
4.4,99
4.6,0.3
4.9,99
4.7,99
5.1,0.3
5,99
4.8,99
5.3,0.29
5.6,99
5.5,99
5.1,0.32
5.4,99
5.4,99
5.9,0.36
5.6,99
5.8,99
5.8,0.38
6.1,99
6.3,99
6.6,0.41
6.6,99
7,99
7.2,0.45
6.5,99
6.7,99
6.8,0.51
7.1,99
7,99
7.3,0.58
6.5,99
7.5,99
8.5,0.63
8.3,99
8.9,99
8.3,0.69
8.1,99
8.6,99
8.6,0.77
8.3,99
7.8,99
7.8,0.81
7.3,99
7.2,99
7.4,0.81
7,99
8.1,99
7.6,0.88
7.1,99
7,99
7.5,0.87
7.1,99
7.2,99
8.9,0.91
9.6,99
9.9,99
10.2,1.03
10,99
10.2,99
10.1,1.14
10,99
10.2,99
9.9,1.25
10.4,99
11.3,99
11.6,1.46
11.8,99
11.7,99
12,1.57
11.6,99
12,99
11.9,1.63
12.4,99
12.6,99
12.3,1.88
12.5,99
12.8,99
12.7,2.28
12.9,99
12.1,99
12.7,2.37
12.8,99
12.5,99
12.4,2.28
12.3,99
12.2,99
12.2,2.57
12.4,99
11.8,99
12.1,2.74
12.3,99
12.4,99
12.1,2.63
12.5,99
12.2,99
12.3,2.67
12.3,99
12.6,99
12.3,3.14
12.6,99
12.6,99
12.6,3.48
12.4,99
12.1,99
12.5,3.2
11.9,99
12.2,99
12.7,3.46
12.8,99
12.5,99
12.9,3.8
12.7,99
12.3,99
12.5,3.76
13.1,99
12.9,99
13.2,3.47
12.5,99
13,99
12.5,3.47
12.6,99
12.8,99
12.3,3.51
11.9,99
12,99
12.1,3.4
12.4,99
12.3,99
12.3,3.71
11.5,99
12,99
11.8,3.59
11.9,99
12.5,99
11.5,3.25
11.6,99
11.5,99
11.3,3.28
11.1,99
11.7,99
11.5,3.34
11,99
11.4,99
11.2,3.53
10.7,99
11.2,99
11.5,3.46
11.8,99
11.4,99
11.5,3.44
11.1,99
11.2,99
10.6,3.28
11.2,99
10.7,99
11,3.47
10.5,99
11.5,99
11.5,3.27
11.5,99
11.5,99
11.2,3.29
10.8,99
11.4,99
11.4,3.24
11.4,99
11.5,99
11.1,3.1
11.1,99
11,99
10.6,3.01
10.4,99
10.5,99
10.7,2.88
10.3,99
11.1,99
10.5,2.98
10.5,99
10.3,99
10.3,2.87
10.3,99
10.8,99
10.6,2.8
10.6,99
10.3,99
10.7,2.76
10.5,99
10.6,99
10.8,2.65
10.7,99
10.5,99
10.1,2.77
10,99
9.4,99
9.5,2.88
9.4,99
9.8,99
10.1,2.65
10,99
10.4,99
10.1,2.49
9.8,99
9.6,99
9.9,2.77
10.7,99
9.7,99
10.1,2.55
10,99
10.2,99
10.4,2.6
9.7,99
10.1,99
10.1,2.57
9.4,99
10.3,99
9.6,2.35
10.2,99
9.8,99
9.3,2.7
9.4,99
9.4,99
9.2,2.29
9.3,99
8.9,99
8.5,2.47
8.8,99
9.7,99
8.6,2.33
9.7,99
10,99
9.3,2.46
9.3,99
9.5,99
9.4,2.48
9.5,99
9.8,99
9.7,2.36
9.5,99
9.1,99
9.7,2.26
9.7,99
9.7,99
9.1,2.44
9,99
9.4,99
9.2,2.08
9,99
9.3,99
9,2.35
9.3,99
9,99
9.4,2.43
9.2,99
9.1,99
8.7,2.28
8.6,99
99,99
8.7,99
8.4,99
8.8,99
8,2.07
7.8,99
8.3,99
7.9,2.04
7.4,99
8.2,99
8.2,1.96
8.1,99
7.9,99
7.2,2.28
7.6,99
7.3,99
7.7,2.09
7.7,99
7.8,99
6.5,2.12
6.9,99
6.7,99
7.3,1.94
6.8,99
6.6,99
6.9,1.93
7.5,99
7.8,99
7.3,1.9
7.2,99
7.1,99
7.3,1.95
7.4,99
6.9,99
6.2,1.82
6.3,99
5.9,99
6.1,1.71
5.2,99
7,99
6.5,1.68
5.9,99
5.5,99
6.3,1.67
6.8,99
6.3,99
6,1.68
6.6,99
6.5,99
5.7,1.57
6.3,99
6.1,99
6,1.65
5.7,99
5.7,99
5.1,1.58
5.9,99
6,99
5,1.43
5.3,99
5.2,99
5.2,1.45
5.1,99
5.2,99
4.6,1.44
4.6,99
4.9,99
5,1.44
4.8,99
4.6,99
4.5,1.4
4.3,99
4.6,99
4.2,1.33
4.3,99
3.4,99
4.2,1.26
3.1,99
3.4,99
3.1,1.32
2.3,99
2.4,99
2.8,1.23
2.2,99
3.2,99
3.3,1.17
2.7,99
3.7,99
4.5,1.16
3.1,99
3.1,99
3.2,1.18
3.6,99
3.8,99
3.5,1.11
2.2,99
3.7,99
2.7,1.16
3.7,99
3.3,99
2.6,1.2
2.6,99
4,99
3.6,1.19
3.1,99
2.5,99
3.3,1.2
2.7,99
4.7,99
4.2,1.04
3.2,99
2.9,99
3.7,1.05
3.9,99
3.8,99
2.7,1.06
2,99
3.3,99
1.2,1.07
1.3,99
2.2,99
3.2,1.07
2.6,99
2.7,99
1.5,1.15
3.3,99
2.5,99
1.6,1.13
1.2,99
1,99
2.7,1.16
2.6,99
2.1,99
2.5,1.12
2.2,99
2.8,99
2.8,1.15
3,99
3.1,99
2.3,1.15
2.5,99
2.5,99
3.2,1.07
2.4,99
2.7,99
3.1,1.02
2.4,99
2.9,99
3,1.03
3.5,99
3,99
2.9,1.1
2.4,99
2.3,99
2,1.12
2.2,99
2.7,99
2.5,0.97
2.1,99
2.3,99
2.4,1.08
1.9,99
2,99
2.4,1.05
3.4,99
3.7,99
3.7,1.06
3.9,99
3.4,99
2.8,1.02
3.3,99
3.6,99
5.2,1.08
4.5,99
3.8,99
4.3,0.96
3.7,99
5,99
4.4,1.16
4.4,99
3.6,99
2.9,1.14
3,99
3.5,99
3.3,1.05
3.7,99
3.2,99
2.3,1.1
2.9,99
3.1,99
2.6,1.02
3.1,99
3.1,99
3,0.97
3.1,99
2.8,99
3.1,1.03
3.5,99
3.5,99
3.8,0.97
4.4,99
5.2,99
5,0.98
5.3,99
5,99
5.1,1.09
5.4,99
5.3,99
5,1
5.4,99
5.4,99
5,1
5.1,99
5.4,99
5,0.98
4.7,99
4.5,99
5,1.06
5.5,99
4.7,99
4.8,0.97
4.3,99
5,99
4.8,0.91
4.9,99
4.5,99
4.5,0.96
4.8,99
4.6,99
5,0.91
4.7,99
4.6,99
4.4,0.86
5,99
5.3,99
5,0.94
4.9,99
4.9,99
4.4,0.91
4.9,99
4.8,99
4.5,0.92
4,99
4.9,99
4.3,0.9
3.9,99
4.2,99
4.4,0.89
4,99
4,99
3.9,0.9
3.1,99
3.8,99
3,0.8
3.9,99
3.2,99
3,0.8
3.2,99
2.4,99
2.5,0.82
3,99
3,99
2.8,0.83
2.9,99
2.8,99
2.4,0.78
3,99
3.6,99
2.8,0.74
2.7,99
2.3,99
2.4,0.77
2.9,99
2.7,99
3,0.73
2.4,99
3.3,99
2.6,0.69
2.8,99
3.1,99
2.2,0.74
2.5,99
3.9,99
2.9,0.72
3.2,99
4,99
4.3,0.71
3.6,99
3.9,99
4.2,0.7
3.6,99
3.7,99
4.6,0.69
3.7,99
4.8,99
4.9,0.67
4.1,99
5.1,99
4.5,0.66
5.2,99
5.5,99
4.5,0.75
5.5,99
4.9,99
5,0.73
5.6,99
5.2,99
5.8,0.75
5.2,99
5.7,99
5.3,0.71
5.4,99
5.5,99
5.7,0.7
5.8,99
5.7,99
5.4,0.77
5.1,99
4.9,99
5.7,0.77
5.3,99
5.4,99
5.3,0.83
4.9,99
4.8,99
5.1,0.82
5.1,99
5.3,99
4.9,0.81
5.1,99
5,99
4.7,0.76
5.2,99
4.6,99
5,0.8
5.2,99
4.9,99
5.3,0.83
4.8,99
5.5,99
5.4,0.82
5.4,99
5.2,99
4.9,0.84
5.4,99
5,99
5.1,0.86
4.9,99
5.4,99
5,0.79
5.4,99
5.4,99
4.9,0.8
5.2,99
5.3,99
4.6,0.82
5.2,99
5.2,99
4.8,0.77
5.2,99
5.2,99
5.4,0.83
5.4,99
5,99
5.5,0.77
4.8,99
4.2,99
5.3,0.78
5.6,99
5.3,99
5.4,0.79
5.1,99
5.3,99
5.2,0.81
5.4,99
5.1,99
5.1,0.82
5.4,99
5.6,99
5.2,0.83
5.8,99
5.9,99
5.4,0.81
5.6,99
5,99
5.8,0.87
5.4,99
5.1,99
5.1,0.85
4.7,99
5.5,99
4.6,0.88
4.5,99
4.3,99
5,0.87
5.3,99
4.6,99
3.9,0.79
4.6,99
4.6,99
4.4,0.9
3.7,99
4.5,99
3.7,0.84
5.2,99
4.4,99
4.3,0.9
4.3,99
4.5,99
3.8,0.91
4.1,99
3.9,99
3,0.89
4.7,99
4.3,99
3.8,0.91
4.2,99
4.1,99
4.3,0.94
4.8,99
3.5,99
3.2,0.86
3.8,99
4,99
3.3,0.83
4.2,99
4,99
3.6,0.88
3.1,99
4.2,99
4.7,0.9
4.7,99
4.6,99
5.7,0.89
5,99
5.1,99
4.3,0.91
4.1,99
4.2,99
3.5,0.86
3.8,99
3.9,99
4.7,0.87
5.3,99
5.2,99
5,0.96
5,99
5.4,99
5.6,0.88
5.4,99
5.4,99
5.8,0.86
5.1,99
4.7,99
4.9,0.97
4.1,99
4.1,99
4,0.92
4.1,99
3.4,99
4.2,0.89
4.2,99
4.4,99
4.4,0.92
4.3,99
4.3,99
4.6,0.97
5,99
5.5,99
4.9,0.96
4.8,99
4.9,99
4.6,0.97
5.4,99
5.4,99
5.5,1
5.4,99
6.2,99
5.7,1.09
5.5,99
5.9,99
5.8,0.98
5.7,99
5.9,99
6.3,1.03
5.7,99
5.6,99
5.7,0.98
5.7,99
5.7,99
5.2,1.07
5.3,99
5.1,99
4,1.05
4.1,99
3.7,99
3,0.94
3,99
3.4,99
3.5,0.9
3.7,99
3.6,99
3.3,0.96
3.5,99
4.2,99
4.2,0.92
4.5,99
4.6,99
4.5,0.92
4.8,99
5,99
5.2,0.98
4.8,99
5.4,99
6,0.94
6.4,99
6.1,99
6.1,1.01
6.2,99
5.9,99
5.8,1.07
5.8,99
5.8,99
5.8,1.01
5.5,99
5.5,99
5.1,1.02
5.5,99
6.4,99
6.6,1.02
6.6,99
6.5,99
6.7,0.97
6.7,99
6.9,99
6.8,0.95
6.7,99
6.8,99
6.4,1.06
6.3,99
6.5,99
6.2,1.06
6.1,99
5.5,99
5.4,1.04
5.1,99
5.5,99
5.5,1.11
5.5,99
5.2,99
5.4,1.1
4.8,99
4.7,99
4.2,0.99
4.7,99
4.2,99
3.9,1.04
3.6,99
3.9,99
3.8,1.06
3.8,99
3.3,99
3.9,0.99
3.5,99
3.6,99
4.1,0.95
4.2,99
3.9,99
4.1,0.95
3.7,99
3.8,99
3.9,0.95
4,99
4.1,99
3.7,0.9
4,99
3.7,99
3.6,0.98
3.9,99
3.9,99
2.8,0.88
3,99
3.2,99
2.7,0.9
3.5,99
3.6,99
3.3,0.9
3.4,99
3.2,99
3.2,0.88
2.9,99
2.8,99
3.1,0.91
3.2,99
3,99
3.4,0.84
2.7,99
3.2,99
3.4,0.82
3.1,99
3.4,99
3.4,0.84
3.7,99
3.2,99
3.3,0.82
3.4,99
2.8,99
3,0.8
2.9,99
3.2,99
3.5,0.83
3.3,99
3.4,99
3.4,0.79
3.2,99
3.6,99
3.9,0.78
3.9,99
3.7,99
4,0.8
4.2,99
3.8,99
4.1,0.76
4,99
4.1,99
4.6,0.77
4.3,99
4.2,99
4.5,0.81
4.2,99
4.2,99
3.5,0.81
3.2,99
2.3,99
3.4,0.78
3.5,99
3.1,99
3.7,0.83
3.5,99
3.5,99
3.3,0.83
3.5,99
3.6,99
3.5,0.78
3.3,99
3,99
3.1,0.77
3.5,99
2.8,99
2.6,0.77
3.1,99
3.7,99
2.7,0.81
3,99
3,99
2.5,0.78
2.5,99
2.6,99
3.3,0.7
3.2,99
3.4,99
3.7,0.76
3.3,99
3.3,99
3.8,0.76
3,99
3,99
3.2,0.77
3.6,99
3.3,99
3.5,0.69
3.4,99
3.5,99
3.7,0.7
3.3,99
3,99
3.2,0.72
2.5,99
2.5,99
1.9,0.69
1.6,99
1.8,99
2.6,0.73
3.2,99
2.6,99
3,0.68
2.8,99
2.9,99
2.9,0.66
3.1,99
2.8,99
2.6,0.63
2.6,99
2.6,99
3,0.63
3,99
2.5,99
2.2,0.65
2.7,99
2.2,99
2.4,0.65
2,99
2.7,99
2.5,0.64
2.4,99
2.4,99
2.4,0.63
2,99
2.6,99
2.1,0.57
1.7,99
1.9,99
2.2,0.57
2.7,99
2.4,99
2.4,0.59
1.8,99
2.6,99
2.2,0.56
2.1,99
2.2,99
2.1,0.58
2.5,99
2.6,99
2.2,0.58
1.8,99
2.3,99
1.7,0.55
1.8,99
1.6,99
1.5,0.57
1.2,99
0.9,99
1,0.54
0.5,99
0.7,99
0.8,0.54
0.5,99
0.6,99
1,0.52
0.6,99
0.5,99
1.1,0.54
1.4,99
0.4,99
1.1,0.5
0.8,99
0.9,99
0.7,0.53
1.1,99
1.1,99
0.6,0.48
0.3,99
0.1,99
0.7,0.52
0.6,99
0.9,99
0.1,0.51
0.3,99
0.4,99
0.7,0.47
0.7,99
0,99
0.7,0.46
0.1,99
0.2,99
0.5,0.5
0.2,99
0.6,99
0.6,0.49
0.8,99
0.6,99
0.2,0.51
0.4,99
0.5,99
0.2,0.48
0.2,99
0.9,99
0.2,0.51
0.5,99
0.6,99
0.3,0.49
0.7,99
0.2,99
0.2,0.49
0.6,99
0.3,99
0.2,0.46
0.3,99
0.8,99
0.6,0.49
0.4,99
0.3,99
1,0.48
0.9,99
0.7,99
0.1,0.44
0,99
0,99
0.7,0.5
1.2,99
1.6,99
1.5,0.44
1.1,99
1.3,99
1.8,0.43
1.7,99
2.2,99
2.5,0.43
2.9,99
3.1,99
3.4,0.44
3.9,99
3.9,99
4.3,0.44
4.7,99
4.5,99
4.8,0.43
5.3,99
4.9,99
4.7,0.43
4.5,99
4.5,99
4.3,0.44
4.4,99
4.1,99
4.3,0.47
4.2,99
4.6,99
4.5,0.43
4.6,99
4.8,99
5.2,0.47
5.1,99
5.3,99
5.2,0.47
5.2,99
4.7,99
4.9,0.49
4.5,99
4.4,99
4.4,0.48
4,99
3.9,99
4.1,0.46
4.5,99
4.1,99
4.3,0.48
4.5,99
4.4,99
4.3,0.48
4.4,99
4.3,99
4.6,0.47
5,99
5.1,99
5.5,0.5
5.8,99
5.7,99
5.5,0.47
5.4,99
5,99
5.1,0.48
5.3,99
5.3,99
5.5,0.52
5,99
4.6,99
4,0.47
3.9,99
3.3,99
2.7,0.51
2.7,99
2.3,99
2.9,0.49
2.5,99
2.4,99
2.3,0.49
1.9,99
2.1,99
1.8,0.5
2,99
2.2,99
2.1,0.45
2.6,99
2.6,99
2.7,0.46
2.7,99
2.8,99
2.9,0.47
3.2,99
3.1,99
3.1,0.45
2.4,99
2.6,99
2.9,0.46
2.5,99
3.7,99
3.7,0.44
3.8,99
3.7,99
3.2,0.43
3.7,99
3.8,99
4.1,0.41
4.3,99
4.7,99
4.4,0.42
4.1,99
4.7,99
5.2,0.43
6,99
5.6,99
5.6,0.47
5.5,99
5.7,99
5.9,0.47
5.9,99
5.8,99
5.8,0.53
5.9,99
5.6,99
5.6,0.54
6,99
6.1,99
6,0.56
6.1,99
6.3,99
5.9,0.58
6.2,99
6.3,99
6.6,0.59
7,99
6.8,99
6.6,0.64
6.8,99
6.8,99
6.7,0.59
6.9,99
6.3,99
6.8,0.69
6.9,99
7.1,99
7.6,0.69
7.4,99
7.5,99
7.8,0.71
7.7,99
7.7,99
8,0.77
7.7,99
7.9,99
8.1,0.78
7.8,99
7.7,99
7.6,0.86
7.5,99
7.3,99
7.3,0.92
7,99
6.8,99
6.5,0.9
6.2,99
6.2,99
6.5,0.87
6.3,99
5.7,99
6,0.83
6.1,99
5.6,99
5.5,0.79
5.5,99
5.5,99
5.4,0.85
5.6,99
5.2,99
5.6,0.74
5.7,99
5.4,99
5.3,0.82
5.3,99
5.3,99
5.4,0.79
5.5,99
5.3,99
5,0.81
4.5,99
4.6,99
4.9,0.75
4.7,99
4.2,99
4.6,0.7
4.4,99
4.2,99
4,0.72
4.1,99
4.1,99
4,0.67
3.9,99
3.8,99
3.9,0.64
3.5,99
3.5,99
3.8,0.63
3.6,99
4.3,99
4,0.65
4.1,99
4.2,99
3.9,0.56
3.5,99
4.2,99
4.5,0.56
4.7,99
4.3,99
4.5,0.54
4.3,99
4.4,99
4.8,0.55
4.5,99
4.8,99
4.9,0.55
5,99
5.1,99
4.7,0.5
5.1,99
5.4,99
4.7,0.53
4.8,99
4.7,99
4.3,0.55
4.1,99
4.8,99
4.7,0.5
4.4,99
4.4,99
4.4,0.52
4.3,99
4,99
3.6,0.55
4.1,99
4.3,99
4.2,0.52
4.3,99
5.2,99
5,0.56
4.9,99
4.7,99
4.9,0.52
4.5,99
4.7,99
4.8,0.53
4.7,99
5,99
4.8,0.57
4.9,99
5,99
5,0.57
4.9,99
5.1,99
5.4,0.6
5.5,99
5.2,99
5,0.6
5,99
5.2,99
5,99
4.9,99
4.7,99
4.6,0.56
4.7,99
5,99
5,0.59
5,99
5.2,99
5,0.55
5.2,99
5.4,99
5.2,0.59
5.4,99
5,99
5.4,0.57
5.2,99
4.8,99
5.2,0.58
5.1,99
5.1,99
4.8,0.57
5.1,99
4.8,99
4.8,0.56
4.6,99
4.9,99
4.8,0.55
4.9,99
5,99
5.1,0.54
4.9,99
4.7,99
4.6,0.56
4.3,99
4.6,99
4.7,0.51
5,99
5.2,99
5.3,0.54
5.7,99
5.9,99
5.7,0.57
5.2,99
5,99
4.8,0.56
5.6,99
6.2,99
99,99
6.6,99
7.1,99
6.7,0.63
6.4,99
5.7,99
5.9,0.6
6.1,99
6,99
5.6,0.71
5.9,99
6.6,99
6.6,0.66
6.6,99
6.3,99
7.4,0.75
7.1,99
7,99
7.1,0.83
6.8,99
7.1,99
6.9,0.9
6.7,99
7.4,99
7,0.91
7,99
6.9,99
6.7,1.01
6.7,99
6.3,99
6.5,0.93
6.3,99
6.1,99
6,1.02
6.2,99
6.5,99
6.3,0.96
6,99
6.2,99
6.4,0.95
6,99
6.4,99
6,0.94
5.9,99
6.3,99
6.5,0.94
6.3,99
5.9,99
6.1,0.93
5.7,99
6.4,99
5.9,0.95
5.9,99
6.2,99
6.1,1
6,99
6.4,99
6.2,0.95
6.1,99
6.3,99
6.4,1
6.5,99
7,99
6.5,0.94
6.6,99
6.8,99
6.7,0.95
6.7,99
6.5,99
6.4,0.92
6.5,99
6.4,99
6.5,0.93
6.5,99
6.5,99
6.6,0.96
6.9,99
7,99
6.8,0.9
7,99
7.2,99
7.1,0.96
7.2,99
7.5,99
7.4,0.95
7.4,99
7.4,99
7.3,0.99
7.4,99
7.3,99
7.4,0.94
7.2,99
6.7,99
6.8,0.99
6.7,99
6.4,99
6.5,0.96
6.5,99
6.4,99
6.4,0.95
6.4,99
6.5,99
6.4,0.9
6.5,99
6.2,99
6.6,0.99
6.5,99
6.5,99
6.7,0.95
6.9,99
6.9,99
7.1,0.9
7.1,99
6.9,99
7.2,1.04
7,99
6.9,99
6.7,0.95
6.8,99
6.8,99
6.9,0.94
6.7,99
6.8,99
6.6,0.9
6.6,99
7.2,99
6.9,0.87
7.1,99
7,99
7.2,0.8
6.8,99
7.6,99
7.1,0.86
7.4,99
7.5,99
7.6,0.84
7.3,99
8.1,99
7.6,0.88
7.4,99
7.4,99
7.1,0.92
7,99
7.1,99
6.8,0.92
7,99
7,99
6.9,0.84
6.9,99
6.7,99
7.2,0.9
7.1,99
7.4,99
7.2,0.88
7.2,99
7.3,99
7.6,0.9
7.7,99
7.6,99
7.8,0.85
7,99
7.2,99
6.8,0.93
7.1,99
7.1,99
7.3,0.93
6.9,99
7.1,99
7.3,0.96
7.9,99
7.4,99
7.6,1.04
7.6,99
7.4,99
7.9,1
7.2,99
7.4,99
7.1,1.07
7.4,99
7.2,99
7.7,1.03
7.9,99
7.6,99
7.4,1.21
7.7,99
7.8,99
7.8,1.2
7.7,99
7.3,99
7.8,1.28
7.6,99
7.6,99
7.7,1.24
7.8,99
7.8,99
8,1.31
7.8,99
7.5,99
8.1,1.3
8.4,99
8.4,99
8.3,1.33
8.4,99
8.2,99
8.6,1.54
8.1,99
8,99
8,1.59
8.3,99
8.2,99
8.7,1.5
8.5,99
8.7,99
8.2,1.59
7.3,99
7.1,99
6.6,1.58
6.3,99
6.4,99
6.6,1.38
6.3,99
6.5,99
6.7,1.35
6.8,99
6.4,99
6.3,1.44
6.8,99
7.3,99
7.3,1.36
7.4,99
6.9,99
7.2,1.36
7.3,99
7.5,99
7.5,1.22
8,99
7.8,99
7.4,1.2
7.6,99
8.1,99
8.4,1.21
7.8,99
7.6,99
7.5,1.21
7.6,99
7.2,99
7.8,1.29
7.7,99
6.8,99
7,1.34
7.2,99
6.7,99
6.2,1.37
6.4,99
6.9,99
6.5,1.33
7.5,99
6.9,99
7.3,1.23
7.8,99
8,99
7.7,1.3
7.9,99
8.3,99
8.2,1.23
7.5,99
6.6,99
6.2,1.39
8.5,99
8.7,99
7.8,1.34
7.7,99
7.2,99
7.3,1.45
7.4,99
6.6,99
6.5,1.33
7.2,99
8.8,99
6.6,1.45
5,99
4.7,99
4.9,1.3
5.6,99
6.1,99
8,1.3
7.8,99
9,99
8.6,1.36
8.6,99
7.7,99
8.1,1.41
5.7,99
4.4,99
4.3,1.39
5,99
4.8,99
5.9,1.34
8.1,99
9.1,99
8.7,1.45
9.2,99
8.9,99
8.7,1.41
8.9,99
9.1,99
9,1.45
8.6,99
8.4,99
8.8,1.52
8.6,99
8.4,99
8.2,1.42
8.3,99
8.5,99
8.2,1.64
8.4,99
8.1,99
8.4,1.47
8.5,99
8.4,99
8.1,1.47
7.7,99
7.8,99
8.3,1.33
8.4,99
8,99
8.1,1.39
7.9,99
7.8,99
7.8,1.39
8.5,99
8.2,99
7.9,1.4
7.4,99
7.1,99
7.2,1.4
6.9,99
7,99
6.7,1.25
6.4,99
6.7,99
6.2,1.25
5.8,99
5.6,99
5.7,1.09
6,99
